movie_id,country
12093,DK
12093,SE
36419,US
281730,IN
510,US
362105,US
10970,US
375290,IN
17663,US
270938,US
116613,GB
11826,ES
11826,GB
29920,DK
29920,SE
29920,DE
1088,NZ
26379,IN
34069,CH
10947,US
47452,CA
47452,GB
3040,RU
11386,JP
11386,GB
11386,IE
10246,US
10246,CA
29426,CA
29426,US
10331,US
153,JP
153,US
703,US
27191,US
1365,US
287424,CH
287424,US
451,US
165864,US
987,US
241251,US
40494,US
39781,US
8337,US
5925,US
8357,US
146203,US
85350,US
512,GB
13408,US
47816,US
10744,US
11536,US
9782,US
18713,US
6537,ES
6537,MX
184345,US
1809,DE
1809,US
2370,US
9809,US
5,US
11013,US
19153,US
10132,CA
10132,US
16448,US
15122,US
8141,US
1546,US
48572,US
14517,GB
14517,US
89708,US
27551,IT
27551,US
64678,US
309503,US
14293,US
15059,GB
15059,US
103328,FR
157847,US
25719,GB
48309,US
27723,AU
27723,US
242575,MX
242575,DE
44945,US
29122,US
125123,GB
111190,FR
111190,AU
133575,US
54580,ES
54580,FR
54580,IT
52015,US
34941,US
227975,BR
227975,DE
60422,US
81390,GB
10981,CA
225235,RU
14902,US
121676,CA
121676,DE
121676,ZA
22301,US
257087,US
46420,AU
114635,US
158150,US
251979,ZA
874,GB
10774,US
770,US
266102,MA
266102,RO
266102,AE
266102,GB
29715,US
25209,US
37495,GB
29262,BR
34769,CA
34769,GB
34769,US
35032,US
5178,DK
5178,FR
5178,IS
5178,US
8618,GB
3116,US
9427,GB
813,US
352978,US
10634,US
9516,US
16288,US
23330,US
18900,US
27029,US
26268,US
573,GB
310131,CA
310131,US
40505,US
11363,US
3033,GB
3033,US
25376,AR
25376,ES
22007,US
765,US
10615,US
205321,US
89540,MX
46146,NO
38007,US
14256,US
540,US
370464,US
20055,US
224569,US
39303,US
142061,US
370662,US
252360,BG
252360,CA
256740,US
299145,US
241766,GB
12535,US
1667,FR
50839,US
13973,US
244786,US
598,BR
598,FR
11129,GB
11129,IE
75861,US
13551,US
103663,DK
103663,SE
850,US
850,CA
12586,MX
12586,US
11564,CA
301748,US
108346,GB
108346,US
8841,FR
805,US
11697,US
22051,US
436,EC
436,CO
436,US
55347,US
10070,US
8469,US
658,GB
658,US
125490,CA
1585,US
627,GB
23618,US
41436,US
10162,FR
10162,GB
10162,US
1430,US
259943,CN
10014,US
11257,GB
158015,FR
158015,US
82507,US
20337,US
261,US
1685,US
20737,CA
20737,US
10991,JP
10225,US
826,GB
826,US
34086,US
5854,US
284,US
10285,US
5780,US
292,US
223485,NZ
223485,GB
29463,US
18065,US
22013,US
821,DE
821,US
53862,US
3089,US
30139,US
132344,GR
132344,US
15582,US
15158,US
44634,US
7509,CA
10557,GB
23531,US
28005,GB
28005,IN
28005,US
28005,JP
28005,DE
40247,US
252,US
24126,US
13982,GB
13982,US
16642,US
17734,US
18892,US
549,US
121986,BR
121986,US
868,ZA
10683,US
17995,US
246403,US
670,KR
35691,US
49010,US
49010,CA
11229,US
22488,US
24469,GB
24469,NL
82533,US
50942,US
84174,US
34099,US
79940,US
342,DE
38033,US
100975,US
38541,CA
38541,DE
38541,US
234212,GB
234212,US
27404,US
71866,US
192210,BR
192210,US
180296,US
157058,US
70006,US
26039,US
79587,US
79587,IT
176077,US
260947,US
342502,US
43213,US
44594,US
666,BR
248,US
325173,US
351043,US
43942,US
10226,FR
66942,AU
356483,US
10476,US
239,US
10281,US
630,US
3034,US
13025,US
21461,IN
55306,US
17264,US
346081,IN
16016,DK
15875,US
5900,NL
43306,US
11072,US
9730,US
209274,DK
209274,FR
209274,PL
209274,GB
26371,GB
14137,US
291,FR
291,US
14139,ES
33106,CN
8875,US
872,US
72914,US
72914,AU
139038,US
126509,US
9591,US
10676,US
1687,US
24748,US
181330,US
468,US
401,US
76,AT
76,CH
76,US
50538,CA
25636,CA
25636,US
19316,US
21074,GB
21074,IN
84329,US
20,CA
20,ES
157386,US
13007,US
13518,US
46849,US
17334,IN
17334,GB
17334,US
1698,DE
20764,MX
20764,US
45132,US
76706,US
254472,US
254472,DE
332285,US
49471,US
13569,PL
13569,US
7512,US
356216,GB
11798,GB
146631,GB
43546,US
61038,US
78373,US
17820,US
283384,CA
283384,US
19933,US
756,US
433715,US
9728,US
9731,US
9916,US
309425,US
14156,US
43610,US
360339,MY
360339,ES
360339,US
31163,GB
297621,US
16205,CA
887,US
9517,GB
9517,US
9517,FR
6007,NO
364083,US
8329,ES
347548,GB
322443,US
657,GB
28165,US
11561,US
270303,US
11624,US
595,US
8810,AU
12207,HK
226,US
92182,FR
92182,US
582,DE
72213,US
990,US
55604,US
9662,FR
9662,BE
9662,CA
9662,GB
20862,CA
20862,US
2771,US
80,US
55,MX
11023,US
33667,US
39013,US
11194,GB
43839,US
1382,US
44639,US
301351,GB
301351,US
301351,FR
4816,US
7873,US
331190,US
15186,US
17994,GB
17994,US
1378,US
8885,IL
8885,FR
8885,DE
250124,US
14284,GB
14284,US
57120,US
12228,US
22617,US
42889,US
10656,FR
24363,US
13121,US
24746,US
12109,CA
12109,GB
27023,US
22913,GB
273899,US
20653,IN
20653,US
171759,US
206296,US
35219,US
28260,US
7515,GB
7515,US
13075,US
335866,US
13510,GB
215881,US
18238,GB
22600,ZA
12612,GB
12612,IE
50698,CA
50698,US
115210,IE
34335,US
459488,GB
11302,US
119458,US
119458,HK
20406,US
3766,US
18616,US
18808,US
95755,US
198062,US
174311,US
12602,DE
153795,US
17768,GB
17768,US
13516,US
98549,US
312793,US
309919,US
299553,US
21309,US
32235,US
329540,CA
26388,ES
26388,US
26388,FR
49020,GB
49020,US
159037,GB
159037,US
159037,EG
12838,FR
157293,IN
14048,GB
14048,US
356987,NZ
38358,US
38358,FR
33511,CA
33511,GB
702,US
935,GB
935,US
542,MX
84175,US
1705,US
62677,US
50875,US
260778,IN
58492,US
37232,BT
37232,GB
37232,AU
4929,US
36334,US
9783,US
205126,CA
98557,US
104,DE
10894,US
246449,CA
32579,MX
32579,US
1688,US
1999,US
43947,US
24066,US
9709,US
191714,IN
191714,FR
191714,DE
25312,GB
25312,US
34106,US
11426,US
13909,US
206284,US
27455,US
7973,LB
7973,FR
283686,ES
283686,US
283686,CO
15976,FR
15976,IL
592,US
74084,IN
1651,FR
1651,IT
298584,US
10758,US
11690,US
3083,US
9344,US
10707,US
15647,US
308529,US
4174,US
20156,CA
9464,US
49018,US
49018,CA
13820,US
18079,AR
17113,US
129139,US
507,FR
507,US
4012,US
14054,US
10972,US
13066,US
66025,US
11908,US
3082,US
1961,US
291362,US
30082,US
72913,US
23963,CA
29406,US
104755,CA
104755,US
104755,GB
253306,NZ
29595,US
137347,IT
137347,PL
137347,RO
137347,US
290370,CA
356841,US
301325,US
347755,US
408,US
44413,AR
44413,IT
44413,NL
44413,ES
39209,US
39209,DE
394047,US
312791,CA
266034,FR
280381,US
2661,US
100,GB
218500,US
309,DK
309,SE
100275,CA
100275,DK
295914,KG
42033,CA
19187,US
46415,IN
38570,US
27588,US
223,US
9725,US
28580,US
23730,US
46256,US
19997,US
43266,US
278316,US
1412,US
176,US
39939,US
357834,DZ
357834,US
215924,MX
215924,FR
480,IN
14295,US
11219,US
20770,US
176124,US
500,US
60400,US
429,US
429,IT
429,ES
429,DE
310569,BR
98369,US
89750,US
89750,CA
86331,FR
15544,US
43884,US
107315,CA
137955,CA
13064,US
157422,US
7553,US
12877,GB
39895,US
55616,CA
29697,ZA
50037,CA
94329,ID
94329,US
94329,FR
289,US
27374,AU
26815,IN
811,US
1366,US
244776,NO
244776,US
5769,GB
277685,US
103,US
11298,US
646,JM
646,GB
93856,US
9003,GB
347126,US
10092,US
10643,JP
46705,US
546,US
76487,US
5722,US
39833,US
1781,US
18712,US
7944,GB
7944,US
171424,CA
171424,CL
171424,US
361475,FR
361475,GB
113947,US
18570,US
83860,US
41469,US
244772,US
50837,US
248774,US
10183,US
159014,US
32456,US
49963,DE
49963,GB
49963,US
13508,US
22597,US
9707,US
26791,US
56666,IN
8675,JP
8675,US
13132,US
47686,US
192132,US
24424,IL
24424,DE
13198,GB
13198,US
244267,US
21413,US
123678,DK
123678,NO
123678,GB
13362,GB
62402,GY
62402,US
201132,NZ
251471,US
251471,DK
20296,IN
25983,US
66195,US
16155,US
46727,US
55180,US
29015,US
18206,US
320146,US
13856,US
43630,US
56491,US
99826,US
186935,MX
357441,PK
19344,US
242083,US
18869,US
26673,US
41830,GB
63287,US
335874,US
34592,US
258755,ES
96534,US
21283,US
272724,US
84178,US
101179,GB
269057,CA
287524,US
206213,US
29146,US
207769,US
207769,DE
271185,US
654,US
91070,CA
91070,US
2009,BE
2009,RO
2652,US
9813,US
60421,FR
60421,IR
60421,US
157354,US
127867,US
3170,US
14014,US
15708,US
146882,GP
146882,FR
215918,US
84200,US
84184,US
45767,US
14823,GB
367551,US
343409,US
60243,IR
60243,FR
57294,GB
11446,US
47889,US
25461,US
905,DE
78705,AR
25212,US
26899,US
292483,US
14451,NO
10105,US
211557,US
838,US
13158,US
84332,US
74510,US
74725,GB
58428,US
8416,IT
8416,DE
8416,FR
13429,GB
9022,US
288,US
14275,US
2287,US
18734,US
26837,US
7859,US
302579,US
51955,US
158752,US
296943,US
118612,US
323967,US
3080,US
2667,US
9459,US
11598,US
181940,US
324322,GB
375950,FR
278348,US
704,GB
75986,US
385636,SI
14438,US
211086,FR
211086,IN
23069,US
83,US
89857,US
30315,US
14358,US
2056,US
41144,US
14271,US
16653,US
14757,AF
14757,IE
14757,JP
23655,US
36825,US
12281,US
125052,US
30246,US
172533,US
180383,US
346,JP
45145,CH
45145,FR
45145,US
13983,US
45649,FR
45649,AO
19844,US
21801,US
43933,GB
73511,US
139715,US
45380,CN
45380,HK
30867,FR
30867,GB
30867,US
81220,US
253626,US
90369,GB
117942,US
322194,US
98568,US
119657,DO
380733,US
285743,US
362765,US
379532,US
253261,US
253261,GB
15239,US
4107,IE
4107,GB
15624,GB
15624,US
17287,US
3062,US
15389,US
464,SE
8193,US
188166,US
23827,US
1282,US
762,GB
64499,US
1435,US
189711,US
19204,IT
9029,US
18045,CA
11240,GB
157909,CA
157909,US
10238,SE
3059,US
15800,US
65203,US
764,US
103620,FR
103620,US
319069,DE
319069,IL
14278,US
25678,US
371690,US
389,US
52032,US
3078,US
38810,GR
21525,US
55123,US
11980,US
11956,FR
1550,US
26518,US
8942,US
68412,US
2786,FR
2786,IT
87943,CM
87943,GB
73981,IN
73981,CH
73981,DE
91721,US
118452,US
13282,US
250184,US
324352,US
318040,US
318040,FR
27420,US
80468,US
84188,US
2255,US
50035,US
14290,US
29371,US
44490,US
32222,US
32222,IN
378237,US
431,CA
76996,AU
51942,US
1424,US
60420,US
142132,GB
142132,US
20520,US
109729,US
78307,US
12247,US
29917,GB
60463,US
24869,US
77934,US
34697,US
306667,US
274758,US
3060,US
40963,US
173224,US
18533,GB
376010,US
139948,US
35073,US
9659,AU
10218,US
391,IT
391,DE
391,ES
43595,US
54897,US
83588,US
53256,DE
40920,US
54702,US
176074,US
69270,DE
69270,US
5759,US
402515,US
126141,FR
48035,DK
14758,US
13363,US
37985,US
36549,US
361398,US
289180,US
289180,AR
288927,US
21334,IR
79120,GB
27995,US
253290,US
344466,RO
55420,US
5822,US
39141,US
5723,IE
28666,US
50497,GB
354624,US
13187,US
335244,US
178862,US
331745,US
1779,US
282128,US
86812,US
84355,US
18632,CA
40652,FR
339408,US
266857,US
18925,US
299245,US
985,US
9821,US
18841,US
175291,US
80215,CA
13538,GB
51130,US
270554,US
72086,SE
72086,US
268917,US
64973,US
473,US
90414,US
111794,US
360188,US
9372,US
85860,US
244534,US
33468,US
294086,US
74777,US
16388,US
159770,CA
42109,BR
47607,US
193603,US
322745,US
20981,GB
242095,US
250902,US
158895,US
18292,US
125537,US
13963,US
290391,US
42151,GB
2292,US
42497,US
33693,US
14585,CA
14585,US
185465,US
38780,CA
38780,DE
14022,US
255266,US
17345,US
226458,US
287625,KE
44990,US
692,US
39851,GB
39851,FR
39851,CA
13898,IR
157185,IE
36095,JP
182291,US
286939,US
124606,US
14337,US
9367,MX
9367,US
231617,US
126186,US
126186,CN
25975,US
