id,character,name,gender,order
11151,Packard Walsh,Nick Cassavetes,2,1
6681,Keri Johnson,Sherilyn Fenn,1,2
1811,Sheriff Loomis,Randy Quaid,2,3
545,Billy Hankins,Matthew Barry,2,4
15661,Rughead,Clint Howard,2,5
102403,Skank,David Sherrill,2,6
987082,Gutterboy,Jamie Bozian,2,7
92822,Oggie,Griffin O'Neal,2,8
117148,Minty,Chris Nash,2,9
1298539,Waitress,Vickie Benson,0,10
131824,Murphy,Peder Melhuse,0,11
50724,Redd,Jeffrey Sudzin,2,12
152974,Stokes,Michael Hungerford,0,13
1536858,Teen at Falls,Jeffery Feaster,0,14
5576,Tom Van Allen | Danny Parker,Val Kilmer,2,0
7132,Pooh-Bear,Vincent D'Onofrio,2,1
6163,Kujo,Adam Goldberg,2,2
40481,Quincy,Luis Guzmán,2,3
6806,Gus Morgan,Doug Hutchison,2,4
57829,Al Garcetti,Anthony LaPaglia,2,5
2683,Bobby,Glenn Plummer,2,6
133,Jimmy the Finn,Peter Sarsgaard,2,7
13549,Colette,Deborah Kara Unger,1,8
54634,Liz,Chandra West,1,9
14592,Bubba,BD Wong,2,10
8655,Verne Plummer,R. Lee Ermey,2,11
92857,Nancy,Shalom Harlow,1,12
28778,Nancy Plummer,Shirley Knight,1,13
7470,Bo,Meat Loaf,2,14
11160,Little Bill,Danny Trejo,2,15
31715,Teresa,Azura Skye,1,16
16937,Detective Bookman,Rex Linn,2,17
122889,Trip,Dane DeHaan,2,0
37698,Tall Man,Mackenzie Gray,2,1
57637,Himself,James Hetfield,0,2
69230,Himself,Lars Ulrich,2,3
69231,Himself,Kirk Hammett,2,4
1223435,Big Man,Toby Hargrave,0,5
69233,Himself,Robert Trujillo,2,6
879,William,Billy Bob Thornton,2,0
326,Laura,Kim Basinger,1,1
2295,Peter,Mickey Rourke,2,2
1920,Cheryl Laine,Winona Ryder,1,3
20132,Graham,Jon Foster,2,4
55085,Christie,Amber Heard,1,5
7026,Roger,Rhys Ifans,2,6
6591,Les Price,Chris Isaak,2,7
6069,Martin,Austin Nichols,2,8
17441,Tim Price,Lou Taylor Pucci,2,9
76943,Bryan Metro,Mel Raido,2,10
51214,Jack,Brad Renfro,2,11
51995,Spaz,Theo Rossi,2,12
19280,Bruce's Mother,Suzanne Ford,1,13
95042,Susan Sloan,Cameron Goodman,1,14
85143,Mary,Angela Sarafyan,1,15
59450,Patty,Katy Mixon,1,16
55463,Rachel,Jessica Stroup,1,17
76850,Nina Metro,Simone Kessell,1,18
1371240,Miss Nebraska,Milena Arango,0,19
1371246,Red Carpet Woman,Kimberly Evan,0,20
1371260,The P.A.,Valentina Garcia,0,21
1371392,Party Girl,Anne Bergstedt Jordanova,0,22
25616,Ilich Ramírez Sánchez ('Carlos'),Edgar Ramírez,2,0
16811,Johannes Weinrich,Alexander Scheer,2,1
67345,Michel Moukharbel,Fadi Abi Samra,0,2
139161,Magdalena Kopp,Nora von Waldstätten,0,3
1117770,Kamal al-Issawi ('Ali'),Talal El-Jordi,0,4
134417,Wadie Haddad,Ahmad Kaabour,0,5
71514,Hans-Joachim Klein ('Angie'),Christoph Bach,0,7
53435,Anis Naccache ('Khalid'),Rodney El Haddad,0,8
2339,Gabriele Kröcher-Tiedemann ('Nada'),Julia Hummer,1,9
1117771,Général al-Khouly,Antoine Balabane,0,10
1117772,'Joseph',Rami Farah,0,11
1117773,Wilfred Böse ('Boni'),Aljoscha Stadelmann,0,12
1117774,'Youssef',Zeid Hamdan,0,13
1117775,Colonel Haïtham Saïd,Fadi Yanni Turk,0,14
2343,Brigitte Kuhlmann,Katharina Schüttler,1,15
1117776,Cheikh Yamani,Badih Abou Chakra,0,16
1117777,Riyadh el-Azzawi,Basim Kahar,0,17
134416,Dr. Valentín Hernández,Alejandro Arroyo,0,18
1117778,Irak Agent,Cem Sultan Ungan,0,19
49204,Edith Heller,Susanne Wuest,1,20
38371,Inge Viett,Anna Thalbach,1,21
6264,Bruno Kreisky,Udo Samel,2,22
1128383,Amie de Carlos,Juana Acosta,1,23
2299,Kline,Josh Hartnett,2,0
13550,Hasford,Elias Koteas,2,2
12670,Shitao,Takuya Kimura,2,3
25002,Su Dongpo,Lee Byung-hun,2,4
113388,Lili,Tran Nu Yên-Khê,1,5
78869,Meng Zi,Shawn Yue,2,6
13022,Captain John Riley,Tom Berenger,2,1
22462,Cortina,Joaquim de Almeida,2,2
1244058,Marta,Daniela Romo,0,3
11889,Col. Benton Lacy,Mark Moses,2,4
18993,Corporal Kenneally,Stuart Graham,2,5
1384967,Paddy Noonan,Gregg Fitzgerald,2,6
111837,Brian Athlone,Don Wycherley,0,7
1219524,Cpl. Schultz,Wolf Muser,0,8
210065,Seamus McDougherty,Luke Hayden,0,9
109667,Daniel Grzbalski,Ilia Volok,2,10
29459,General Winfield Scott,Patrick Bergin,2,11
16433,General Zachary Taylor,James Gammon,2,12
33712,Dominguez,Carlos Carrasco,2,13
537,Captain Gaine,Stephen Tobolowsky,2,14
1479557,Seamus Fitzgerald,Dermot Martin,0,15
54853,Sarah,Lori Cardille,0,0
54854,John,Terry Alexander,0,1
54855,Captain Rhodes,Joseph Pilato,2,2
54856,William McDermott,Jarlath Conroy,2,3
54857,Pvt. Miguel Salazar,Anthony Dileo Jr.,0,4
54858,Dr. Logan,Richard Liberty,2,5
54859,Bub,Sherman Howard,2,6
994134,Steel,Gary Howard Klar,0,7
170150,Rickles,Ralph Marrero,2,8
15057,Fisher,John Amplas,0,9
1090356,Miller,Phillip G. Kellams,0,10
107373,Torrez,Taso N. Stavrakis,0,11
59287,Johnson,Gregory Nicotero,2,12
31118,Featured Zombie,Don Brockett,0,13
1090362,Featured Zombie,William Cameron,0,14
1813083,Featured Zombie,Deborah Carter,0,15
1813084,Featured Zombie,Winnie Flynn,0,16
96021,Featured Zombie,Debra Gordon,1,17
1813087,Featured Zombie,Jeff Hogan,0,18
1813088,Featured Zombie,Barbara Holmes,0,19
1419418,Featured Zombie,David Kindlon,0,20
1217615,Featured Zombie,Bruce Kirkpatrick,2,21
1813093,Featured Zombie,'Wild Bill' Laczko,0,22
1813094,Featured Zombie,Susan Martinelli,0,23
1813098,Featured Zombie,Kim Maxwell,0,24
1766863,Featured Zombie,Barbara Russell,0,25
1813099,Featured Zombie,Gene A. Saraceni,0,26
1452428,Featured Zombie,John D. Schwartz,0,27
1464484,Featured Zombie,Mark Tierno,0,28
1203390,Featured Zombie,Mike Trcic,0,29
91319,Featured Zombie,John Vulich,0,30
1813102,Mustachioed Zombie biting Rickles' fingers off (uncredited),Joe Abeln,0,31
1813103,2nd Dirty Pink Collared Shirted Zombie chasing Steel (uncredited),Terry Adams,0,32
1813104,Mine Zombie Chasing Steel (uncredited),Al Anderson,0,33
1389928,Mine Zombie Chasing Steel (uncredited),Tom Ardolino,0,34
1813105,Zombie Feasting on Fisher's Dead Body (uncredited),Vini Bancalari,0,35
107372,Spinaround Cave Zombie Shot by John (uncredited),Howard Berger,0,36
104044,Surgeon Zombie in Cave (uncredited),Everett Burrell,0,37
1636797,Zombie with Yellow Apron (uncredited),Gary Jones,2,39
8891,Stanley Hill,John Travolta,2,0
22227,Dennis,Christopher Meloni,2,1
28412,Vivian Hill,Rebecca De Mornay,1,2
65871,Abbie,Amanda Schull,1,3
117437,Governor Meserve,Patrick St. Esprit,0,4
131006,Det. Gibson,Sam Trammell,2,5
37149,Charley,Luis Da Silva Jr.,2,6
1610300,Katya,Llysa Rie Lesaka,1,7
1502244,Rosa,Doris Morgado,0,8
1473959,News Reporter,Melissa Bolona,1,9
78335,Lemi K,Paul Sloan,2,10
1375146,Crew #1,David Hutchison,0,11
8784,Barthélémy Karas,Daniel Craig,2,0
2462,Bislane Tasuiev,Catherine McCormack,0,1
6979,Ilona Tasuiev,Romola Garai,0,2
378,Paul Dellenbach,Jonathan Pryce,2,3
65,Jonas Muller,Ian Holm,2,4
743,Nusrat Farfella,Kevork Malikyan,2,5
1059105,Karas,Robert Dauney,0,6
1059106,Bislane,Crystal Shepherd-Cross,0,7
544659,Ilona,Isabelle Van Waes,0,8
1295637,Dellenbach,Max Hayter,0,9
1180477,Nurses (voice),Clémentine Baert,0,10
1619468,Parisian (voice),Chris Bearne,2,11
1409656,Parisian (voice),Julian Nest,0,12
28848,Montoya (voice),Sean Pertwee,2,13
590963,Jonas Muller (voice),Marc Cassot,0,14
1100,Kalidor,Arnold Schwarzenegger,2,0
921,Red Sonja,Brigitte Nielsen,1,1
45378,Queen Gedren,Sandahl Bergman,1,2
39782,Falkon,Paul L. Smith,2,3
58210,Prince Tarn,"Ernie Reyes, Jr.",2,4
653,Ikol,Ronald Lacey,2,5
10942,Brytag,Pat Roach,2,6
1229106,Djart,Terry Richards,2,7
55654,Varna,Janet Ågren,1,8
120016,"Kendra, the High Priestess",Donna Osterbuhr,0,9
141117,Gedren's Handmaid,Lara Lamberti,0,10
22796,Red Sonja's Father,Hans Meyer,2,11
51840,Red Sonja's Mother,Francesca Romana Coluzzi,0,12
25066,"Barlok, Red Sonja's Brother",Stefano Maria Mioni,0,13
1231662,Wizard,Tutte Lemkow,2,14
1490390,Kyobo,Kiyoshi Yamasaki,0,15
70947,Swordmaster,Tad Horino,2,16
10205,Margaret Matheson,Sigourney Weaver,1,0
380,Simon Silver,Robert De Niro,2,1
2037,Tom Buckley,Cillian Murphy,2,2
550843,Sally Owen,Elizabeth Olsen,1,3
13014,Paul Shackleton,Toby Jones,2,4
20810,Monica Handsen,Joely Richardson,1,5
79124,Dana,Karen David,1,6
104561,Ben,Craig Roberts,2,7
39659,Benedict Cohen,Burn Gorman,0,8
990278,Judi Cale,Gina Bramhill,0,9
440879,David Matheson,Jan Cornet,2,10
19803,Palladino,Leonardo Sbaraglia,2,11
17356,Howard McColm,Garrick Hagon,2,12
495384,Traci Northrop,Jeany Spark,0,13
1394373,Susan Sidgwick,Eloise Webb,0,14
59039,Jim Carroll,Mitchell Mullen,2,15
174708,Corrine,Josette Simon,1,16
1026218,TV Boy,Jesse Bostick,0,17
21007,Seth,Jonah Hill,2,0
39995,Evan,Michael Cera,2,1
54691,Fogell,Christopher Mintz-Plasse,2,2
19278,Officer Slater,Bill Hader,2,3
19274,Officer Michaels,Seth Rogen,2,4
54692,Becca,Martha MacIsaac,1,5
54693,Jules,Emma Stone,1,6
53208,Nicola,Aviva,1,7
21131,Francis,Joe Lo Truglio,2,8
18472,Mark,Kevin Corrigan,2,9
54694,Homeless Guy,Clement Blake,2,10
54695,Mindy,Erica Vittina Phillips,1,11
54696,Liquor Store Clerk,Joe Nunez,2,12
54697,Greg (Soccer Player),Dave Franco,2,13
54698,Gaby,Marcella Lentz-Pope,1,14
54699,Jesse,Scott Gerbacia,2,15
54700,Shirley,Laura Seay,0,16
54701,Miroki,Roger Iwami,0,17
54702,Prosthetic Leg Kid,Clint Mabry,2,18
43372,Evan's Mom,Stacy Edwards,1,19
54703,Father with Bat,Mark Rogen,0,20
54704,Good Shopper Cashier,Charlie Hartsock,2,21
54705,Old Lady,Donna Hardy,0,22
54706,Good Shopper Security,Charley Rossman,2,23
54708,Period Blood Girl,Carla Gallo,1,24
54709,Quince Danbury,Ben Best,2,25
54710,Tut Long John Silver,Jody Hill,2,26
54711,Patrick Manchester,Kevin Breznahan,2,27
38582,Benji Austin,David Krumholtz,2,28
54712,Billy Baybridge,Mousa Kraish,0,29
54713,Coffee Fairmount,Nicholas Jasenovec,2,30
41089,James Masselin,Martin Starr,2,31
54714,Wild Bill Cherry,Keith Loneker,2,32
54715,Kane Cloverdale,Matthew McKane,0,33
54716,Scarlett Brighton,Lauren Miller,1,34
53607,Tiger Greendragon,Peter Salett,2,35
54717,Muffin Selby,Rakefet Abergel,0,36
54718,Mrs. Hayworth,Brooke Dillman,1,37
54719,Gym Teacher,Michael Naughton,2,38
54720,Math Teacher,Steve Bannos,2,39
54721,Young Seth,Casey Margolis,0,40
54722,Young Becca,Laura Marano,1,41
54723,Vagtastic Voyager,Matthew Bass,0,42
54724,Vagtastic Voyage Girl #1,Aurora Snow,1,43
54725,Vagtastic Voyage Girl #2,Jenna Haze,1,44
54726,Bartender,Ted Haigh,0,45
54727,Bus Driver,Michael Fennessey,0,46
54728,Elementary Principal,Brian Huskey,2,47
54729,Party Teenager #1,Clark Duke,2,48
54730,Party Teenager #2,Stephen Borrello IV,0,49
54731,Party Teenager #3,Naathan Phan,0,50
54732,Teacher,Pamella D'Pella,1,51
1116282,Party Guest,Cortney Palm,1,52
15543,Joshua Hardaway,Derek Luke,2,1
84206,"Candace ""Candy"" Washington",Keshia Knight Pulliam,1,2
2395,Whoopi,Whoopi Goldberg,1,3
84208,Linda Davis,Ion Overman,1,4
63522,T.T.,Sofía Vergara,1,5
19492,Ellen,Viola Davis,1,6
20491,Donna,Vanessa Ferlito,1,7
78739,Mr. Brown,David Mann,2,8
78738,Cora Simmons,Tamela Mann,1,9
84209,Chuck,RonReaco Lee,2,10
1633323,Dr. Phil,Phil McGraw,2,11
1536389,Tanya,Bobbi Baker,0,12
1790660,TV Reporter,Tony Harris,2,13
117642,Conner,Jason Momoa,2,1
429,Cayden Richards,Lucas Till,2,2
95638,Wild Joe,John Pyper-Ferguson,2,3
230,John Tollerman,Stephen McHattie,2,4
543990,Angelina Timmins,Merritt Patterson,1,5
70441,Clara Tollerman,Janet-Laine Green,1,6
207491,Gail Timmins,Melanie Scrofano,1,7
563643,Lisa Stewart,Kaitlyn Wong,1,8
54499,Andie West,Briana Evigan,1,0
58368,Chase Collins,Robert Hoffman,2,1
54500,Blake Collins,Will Kemp,2,2
54502,Sophie Donovan,Cassie Ventura,0,3
54503,Moose,Adam G. Sevani,2,4
54504,Missy,Danielle Polanco,0,5
54505,Felicia,Telisha Shaw,0,6
54506,Tuck,Black Thomas,2,7
1189078,Jenny Kido,Mari Koda,1,8
232499,Cable,Harry Shum Jr.,2,9
54515,Businesswoman on Subway,Hi-Hat,0,10
63674,Administrator,Kate Lacey,1,11
38673,Tyler,Channing Tatum,2,12
1813,Red (voice),Anne Hathaway,1,0
515,Granny (voice),Glenn Close,1,1
26485,The Woodsman (voice),Jim Belushi,2,2
9657,The Wolf (voice),Patrick Warburton,2,3
18471,Detective Bill Stork (voice),Anthony Anderson,2,4
336,Chief Grizzly (voice),Xzibit,2,6
9046,Woolworth (voice),Chazz Palminteri,2,7
43120,Boingo (voice),Andy Dick,2,8
61373,Twitchy (voice),Cory Edwards,2,9
427964,Japeth the Goat (voice),Benjy Gaither,2,10
77089,Raccoon Jerry (voice),Ken Marino,2,11
78798,Tommy (voice),Tom Kenny,2,12
61379,Timmy (voice),Preston Stutzman,2,13
61372,Glen (voice),Tony Leech,2,14
1896,Paul Rusesabagina,Don Cheadle,2,0
2598,Tatiana Rusesabagina,Sophie Okonedo,1,1
1733,Colonel Oliver,Nick Nolte,2,2
2607,General Bizimungu,Fana Mokoena,0,3
73421,Jack Daglish,Joaquin Phoenix,2,4
1003,"Sabena Airlines President, Mr. Tillens",Jean Reno,2,5
2602,Dube,Desmond Dube,2,6
2599,Roger Rusesabagina,Ofentse Modiselle,0,7
2600,Diane Rusesabagina,Mathabo Pieterson,0,8
2603,George Rutaganda,Hakeem Kae-Kazim,2,9
2606,Gregoire,Tony Kgoroge,2,10
2608,Odette,Lebo Mashile,0,11
832,Thomas Mirama,Antonio David Lyons,2,12
2609,Fedens,Leleti Khumalo,0,13
1567414,Jean Jacques,Neil McCarthy,2,14
134766,Head Chef,Mabutho 'Kid' Sithole,0,15
1012463,Old Guard,Jeremiah Ndlovu,0,16
2612,Elys Rusesabagina,Mosa Kaiser,0,17
2482,David,David O'Hara,2,18
2613,Peter,Lennox Mathabathe,0,19
2614,Benedict,Mothusi Magano,2,20
2619,Hutu Captain,Simo Mogwaza,0,21
2617,Pat Archer,Cara Seymour,1,22
32562,Priest,Roberto Citran,2,24
2618,Hutu Lieutenant,Mduduzi Mabaso,0,25
2620,Alice the Waitress,Harriet Lenabe,0,26
1821650,Policeman,Xolani Mali,0,27
1821664,Receptionist,Rosie Motene,0,28
18082,Agent 47,Timothy Olyphant,2,0
15336,Mike Whittier,Dougray Scott,2,1
18182,Nika Boronina,Olga Kurylenko,1,2
17343,Yuri Marklov,Robert Knepper,2,3
4455,Mikhail Belicoff,Ulrich Thomsen,2,4
31166,Udre Belicoff,Henry Ian Cusick,2,5
18183,Jenkins,Michael Offei,2,6
45849,General Kormarov,Christian Erickson,2,7
25078,Bwana Qvie,Eriq Ebouaney,2,8
12983,Captain Gudnayev,Joe Sheridan,2,9
9140,Smith Jamison,James Faulkner,2,10
2178,Reverend Cornell Cobbs,Forest Whitaker,2,0
9780,Aretha Cobbs,Angela Bassett,1,1
15565,Naima,Jennifer Hudson,1,2
8169,Loot / Tyson,Tyrese Gibson,2,3
512316,Langston,Jacob Latimore,0,4
84933,Platinum Fro,Mary J. Blige,1,5
104779,Street Prophet (Isaiah),Nas,2,6
6198,Pawnbroker,Vondie Curtis-Hall,2,7
1085146,Kyle,J. Mallory-McCree,0,11
62,Omar,Bruce Willis,2,0
12261,Paul,Jason Patric,2,1
3036,Sam,John Cusack,2,2
84698,Angela,Jessica Lowndes,1,3
137424,Beth,Gia Mantegna,1,4
112013,Mark,Rain,2,5
62644,The Pharmacy,50 Cent,2,6
1280,Riley,Don Harvey,2,7
139197,Wilson,Jesse Pruett,0,8
1363621,Rachel,Didi Costine,1,9
66579,Susan,Bonnie Somerville,1,10
125332,Jimmy,Tim Fields,2,11
1363622,Janine,Andrea Burns,0,13
1363623,Justin,Jim Bennett,0,14
51670,Frank,Johnathon Schaech,2,15
1388479,Eddie,Tyler Jon Olson,0,16
1388480,Mitch,Jonathan Carkeek,0,17
1388482,Brickyard Bouncer,Jay Oringer,0,18
1006733,Candice,Tara Holt,1,19
1388484,Facetime Stranger,Andrew Wert,0,20
1388485,Junky Girlfriend,Danielle Phelan,0,21
1388486,Omar's Head of Security,David Gordon,0,22
1113450,Bartender,Martin Blencowe,2,23
1267285,Meagan,Courtney B Turk,0,24
1561814,Sara (uncredited),Natalie Light,0,25
2876,Jimmy,Matt Dillon,2,0
3085,Marvin,James Caan,2,1
11317,Sophie,Natascha McElhone,1,2
16927,Emile,Gérard Depardieu,2,3
1640,Joseph Kaspar,Stellan Skarsgård,2,4
9827,Sabrina,Rose Byrne,1,5
586101,Robbie,Shawn Andrews,0,6
90519,Larry Luckman,Christopher Curry,2,7
1795278,Dr Bopha,Pok Panhavicyetr,0,8
2227,Grace Stewart,Nicole Kidman,1,0
2040,Charles Stewart,Christopher Eccleston,2,1
20051,Anne Stewart,Alakina Mann,1,2
20052,Nicholas Stewart,James Bentley,2,3
20053,Mr. Edmund Tuttle,Eric Sykes,2,4
20054,Lydia,Elaine Cassidy,1,5
20055,Old Lady,Renée Asherson,0,6
20056,Mr. Marlish,Keith Allen,2,7
20057,Mrs. Marlish,Michelle Fairley,1,8
20058,Victor Marlish,Alexander Vince,2,9
20059,Assistant,Gordon Reid,2,10
20060,Second Assistant,Ricardo López,0,11
58068,Mrs. Bertha Mills,Fionnula Flanagan,1,12
10205,Lieutenant Ellen Ripley,Sigourney Weaver,1,0
2712,Corporal Dwayne Hicks,Michael Biehn,2,1
1736,Hicks body double,James Remar,2,2
781,Carter J. Burke,Paul Reiser,2,3
2714,L. Bishop,Lance Henriksen,2,4
10206,"Rebecca ""Newt"" Jorden",Carrie Henn,1,5
2053,Private W. Hudson,Bill Paxton,2,6
10207,Lieutenant S. Gorman,William Hope,0,7
3981,Private J. Vasquez,Jenette Goldstein,1,8
10208,Sergeant A. Apone,Al Matthews,2,9
6576,Private M. Drake,Mark Rolston,2,10
10212,Private R. Frost,Ricco Ross,0,11
10209,Corporal C. Ferro,Colette Hiller,1,12
10210,Private D. Spunkmeyer,Daniel Kash,2,13
10211,Corporal C. Dietrich,Cynthia Dale Scott,0,14
10213,Private T. Crowe,Tip Tipping,2,15
1340211,Private Wierzbowski,Trevor Steedman,2,16
748,Van Leuwen,Paul Maxwell,2,17
1817689,Aliens/Alien Queen,Carl Toop,0,18
1653085,ECA Rep,Valerie Colgan,1,19
84890,Insurance Man,Alan Polonsky,2,20
1230759,Med Tech,Alibe Parsons,1,21
1179692,Doctor,Blain Fairman,2,22
96991,Cocooned Woman,Barbara Coles,1,23
1077325,Alien Warrior,Eddie Powell,2,24
141014,Newt's Father (uncredited),Jay Benedict,2,25
1932,Eliza Doolittle,Audrey Hepburn,0,0
35321,Professor Henry Higgins,Rex Harrison,0,1
12727,Alfred P. Doolittle,Stanley Holloway,0,2
15387,Colonel Hugh Pickering,Wilfrid Hyde-White,2,3
3366,Mrs. Higgins,Gladys Cooper,1,4
140914,Freddy Eynsford-Hill,Jeremy Brett,2,5
6609,Zoltan Karpathy,Theodore Bikel,2,6
89895,Mrs. Pearce,Mona Washbourne,1,7
95263,Mrs. Eynsford- Hill,Isobel Elsom,0,8
126656,Butler,John Holland,0,9
11863,Helen Shivers,Sarah Michelle Gellar,1,1
11864,Barry William Cox,Ryan Phillippe,2,2
33260,Ray Bronson,Freddie Prinze Jr.,2,3
20751,Elsa Shivers,Bridgette Wilson,0,4
16478,Max Neurick,Johnny Galecki,2,5
17348,Benjamin Willis,Muse Watson,2,6
8256,Melissa Egan,Anne Heche,1,7
33262,Officer David Caporizo,Stuart Greer,2,8
33269,Sheriff,Dan Albright,2,9
33271,Deb,Rasool J'Han,1,10
543505,Ryan Davis,Jake Johnson,2,0
87822,Justin Chang,Damon Wayans Jr.,2,1
19961,Josie,Nina Dobrev,1,2
71403,Officer Segars,Rob Riggle,2,3
19655,Porter,James D'Arcy,2,4
298410,Pupa,Keegan-Michael Key,2,5
1271,Brolin,Andy García,2,6
1251286,Todd Cutler,Jon Lajoie,2,7
118754,Georgie,Tom Mardirosian,2,8
1214835,Annie,Natasha Leggero,1,9
174133,Lydia,Rebecca Koon,1,10
1094160,Little Joey,Joshua Ormond,0,11
80618,Jackson,L. Warren Young,0,12
232749,Pasha,Nelson Bonilla,0,13
1381388,Goran,Brian Oerly,0,14
56448,Leka,Jeff Chase,2,15
118593,,Anna Colwell,0,16
1381389,Misha,Alec Rayme,0,17
1381393,Dave,Randall P. Havens,0,18
1381394,Creative Executive #1,Chas Harvey,0,19
1371098,Creative Executive #2,Dane Davenport,0,20
1381396,Creative Executive #3,Raven-Danielle Baker,0,21
1381406,Female Kiss-Ass Executive,Chelsea Hayes,0,22
1381473,Gorgeous Woman,Kara Michele Wilder,0,23
1381474,Precious,Briana Venskus,0,24
1370799,JaQuandae,Jwaundace Candece,0,25
1044954,Tough Guy,Sam Medina,2,26
1381475,Samoan Guy,Americus Abesamis,0,27
1381476,Mississippi Kid,Wilson Schwarz,0,28
1381477,Upset Kid,Andrew Kochman,0,29
1381478,8th Grader,Hoke Faser,0,30
1272952,Ron,Ron Caldwell,0,31
97845,Father,Ted Huckabee,0,32
1381479,Wife #1,Jackie Costello,0,33
1381480,Wife #2,Joy Glover Walters,0,34
1381481,Husband #1,Daniel Parvis,0,35
1381491,Husband #2,Justin Miles,0,36
1381492,Old Teammate #1,Michael Scialabba,0,37
1381493,Old Teammate #2,Matt Mangum,0,38
558899,Mike,Desmond Phillips,0,39
1381494,Paul,Corey James Wright,0,40
1205578,Hot Bachelorette,Rebecca Galarza,0,41
1381627,Frozen Wife,Katie Deal,1,42
1381628,Frozen Husband,Ryan Girard,0,43
1381630,Frozen Guy #1,Jamie Moore,0,44
1083987,Frozen Guy #2,Jamie Renell,0,45
163839,Punk Skateboarder,Michael McCormick,0,46
1381649,Dude #1,Adam Rosenberg,0,47
1381651,Dude #2,Elliott Dixon,0,48
1381663,Bachelorette #1,Allie O'Neill,0,49
1381665,Bachelorette #2,Brittany Susko,0,50
1381670,Bachelorette #3,Jennifer Allison Chavez,0,51
1381671,Bachelorette #4,Caroline Kiger,0,52
1381672,Bachelorette #5,Rose Locke,0,53
1381673,Receptionist,Courtney Patterson,0,54
1381675,Random Neighbor,Marc Farley,0,55
1381688,Random Neighbor's Wife,Patricia Taylor,0,56
128207,Angie,Patricia French,1,57
983700,Pupa's Rival,Matthew Wiese,2,58
113506,Basement Sergeant,Bob Jennings,0,59
1381695,Clipboard Girl,Jessica Luza,0,60
1381698,Officer Thomas,Jason Pendergraft,0,61
172156,Officer Kaplan,Patch Darragh,0,62
1264,Police Captain,Bill Pankow,2,63
1381706,Tattooed Gangster,Michael Flores,0,64
1381712,Commercial Actor #1,Antwan Mills,0,65
1381720,Commercial Actor #2,Jennifer Stearns,0,66
1381721,Commercial Actor #3,Sal Verena,0,67
80634,Old Lady,Mary Jo Catlett,1,68
1254366,Pizza Guy,Colin Dennard,0,69
1381725,Expensive Car Guy,Damon Sementilli,0,70
1381726,The Real Chang,Chen Tang,0,71
208316,Asian Tourist (uncredited),Vickie Eng,0,72
1285499,Sunset Strip Girl (uncredited),Angela Kerecz,0,73
13242,Miles,Paul Giamatti,2,0
19159,Jack,Thomas Haden Church,2,1
12519,Maya,Virginia Madsen,1,2
25540,Stephanie,Sandra Oh,1,3
57823,Miles's Mother,Marylouise Burke,1,4
14984,Victoria,Jessica Hecht,1,5
162342,Cammi,Missy Doty,0,6
109740,Christine Erganian,Alysia Reiner,1,7
1127469,Mrs. Erganian,Shake Tukhmanyan,0,8
177131,Mike Erganian,Shaun Duke,2,9
83781,Miles's Building Manager,Robert Covarrubias,2,10
17837,Gary the Bartender,Patrick Gallagher,2,11
14105,Stephanie's Mother,Stephanie Faracy,1,12
12545,Frass Canyon Pourer,Joe Marinelli,2,13
22132,Cammi's Husband,M.C. Gainey,2,14
12075,Leslie Brough,Peter Dennis,2,15
1571681,Los Olivos Waitress,Lacey Rae,0,16
1571682,Siena,Natalie Carter,0,17
56252,Todd Wolfhouse / Young Baron Ludwig,Erik Stolhanske,2,0
52049,Barry / Blind Sikh,Jay Chandrasekhar,2,1
52051,Fink / Emcee,Steve Lemme,2,2
56253,Jan Wolfhouse,Paul Soter,2,3
22132,Priest,M.C. Gainey,2,4
9599,Great Gam Gam,Cloris Leachman,1,5
920,Baron Wolfgang von Wolfhausen,Jürgen Prochnow,2,6
33017,Soup Waiter,Allan Graf,2,7
56251,Landfill / Gil / Sausage Lady,Kevin Heffernan,2,8
61526,Helmut,Cameron Scher,0,9
61529,German Producer,Chris Moss,0,10
61530,Mr. Schniedelwichsen,Bjorn Johnson,2,11
105648,Rolf,Nat Faxon,2,12
61534,Inga,Jessica Williams,0,13
61536,Pim Scutney,Aaron Hendry,2,14
55636,Johann von Wolfhaus,Donald Sutherland,2,15
1448113,Sandy Cook,Marya Beauvais,0,16
61532,Door Bouncer,Pab Schwendimann,0,17
644,Krista Krundle,Blanchard Ryan,1,18
49201,Herr Referee,Philippe Brenninkmeyer,2,19
61535,Mexican,Steven Michael Quezada,2,20
61527,Aussie Sailor #1,Owain Yeoman,2,21
61528,Aussie Sailor #2,Tom Tate,2,22
61531,Little Boy,Collin Thornton,0,23
1244933,Spectator #2,Ivan Brutsche,2,24
1763429,'Cops' Girl,Amber Hay,1,25
9221,Dr. Sam Loomis,Donald Pleasence,2,0
8944,Laurie Strode,Jamie Lee Curtis,1,1
15500,Lynda van der Klok,P.J. Soles,1,2
11787,Annie Brackett,Nancy Kyes,1,3
14692,The Shape,Nick Castle,2,4
15516,Michael Myers,Tony Moran,0,5
15517,Michael Myers (age 6),Will Sandin,0,6
11786,Sheriff Leigh Brackett,Charles Cyphers,2,7
15503,Lindsey Wallace,Kyle Richards,1,8
15505,Tommy Doyle,Brian Andrews,2,9
15506,Bob Simms,John Michael Graham,0,10
1651878,Judith Margaret Myers,Sandy Johnson,0,11
15508,Marion Chambers,Nancy Stephens,1,12
13392,Graveyard Keeper,Arthur Malet,2,13
