id,name,job,gender,department
1453916,Adam Parkening,Production Office Assistant,0,Crew
1453917,Elizabeth Seaford,Script Supervisor,0,Directing
1456598,Nick Benseman,Stunts,0,Crew
1491178,Kathleen Switzer,Associate Producer,0,Production
1048,Melvin Shapiro,Editor,2,Editing
1057,David M. Horton,Sound Effects Editor,0,Sound
1050,Herbert F. Mulligan,Set Decoration,0,Art
10823,Kris Kristofferson,Thanks,2,Crew
101150,Carter Stevens,Additional Photography,2,Camera
1166386,Bill Johnson,Camera Intern,0,Camera
1350610,Julia Cameron,Thanks,0,Crew
1492541,Phillip M. Goldfarb,Production Manager,0,Production
1563480,Tex Rudloff,Sound Re-Recording Mixer,0,Sound
1565149,Robert P. Cohen,Other,0,Directing
1568511,Peter R. Scoppa,Assistant Director,0,Directing
1568512,Tony Parmelee,Special Effects,0,Crew
65407,Daniel H. Blatt,Executive Producer,2,Production
68912,Gary Brandner,Novel,2,Writing
68913,Terence H. Winkless,Screenplay,2,Writing
68914,Jack Conrad,Producer,2,Production
1175,Morten Søborg,Cinematography,0,Crew
28387,Aleksandar Denić,Production Design,0,Art
53530,Sean Guest,First Assistant Director,2,Directing
85809,Shane Van Dyke,Screenplay,2,Writing
113784,Carey Van Dyke,Screenplay,2,Writing
999812,Bradley Parker,Director,0,Directing
1054796,Slaviša Ivanović,Stunt Coordinator,0,Crew
1105644,Diego Stocco,Music,2,Sound
1335142,Bosko Delic,Property Master,0,Crew
1335143,Marko Dimitrijevic,Property Master,0,Crew
1335148,Nemanja Djordjev,Special Effects,0,Crew
1335152,Tom Quinn,Visual Effects Producer,0,Visual Effects
1335154,Nenad Pavlovic,Casting,0,Production
1335155,Stefan Savkovic,Costume Supervisor,0,Costume & Make-Up
1374792,Attila Bilik,Gaffer,0,Lighting
1409864,Bryan David Moss,Hairstylist,0,Costume & Make-Up
1409867,Kálmán Antal,Production Manager,0,Production
1409869,Dragan Kaplarevic,Leadman,0,Art
1409870,Béla Unger,Stunt Coordinator,2,Crew
1409872,Kata Vermes,Still Photographer,0,Camera
1409873,Bo Webb,Additional Photography,0,Camera
1409874,Slobodan Gojkovic,Gaffer,0,Lighting
1409876,Larry McGinley,First Assistant Editor,0,Editing
1409878,Tamara Pesic,Location Manager,0,Production
1409879,Lili Makk,Script Supervisor,0,Directing
1409880,Imre Légmán,Location Manager,0,Production
1539442,Radmila Jaksic,Seamstress,0,Costume & Make-Up
1547193,Shane Strickman,Visual Effects Coordinator,0,Visual Effects
1547196,Sara Matarazzo,Music Supervisor,0,Sound
1547197,Zoltán Bus,Armorer,0,Crew
1547198,Ivan Colovic,Best Boy Electric,0,Lighting
1857017,Marija Harz,Key Costumer,0,Costume & Make-Up
1857019,Jelena Blazic,Production Coordinator,0,Production
24278,Bill Weston,Stunts,2,Crew
29447,Bob Keen,Makeup Effects Designer,2,Costume & Make-Up
29485,Christopher Hall,Third Assistant Director,2,Directing
56546,Mark Armstrong,Executive Producer,2,Production
56548,Robin Vidgeon,Director of Photography,2,Camera
56549,Michael Buchanan,Production Design,2,Art
56550,Richard Dimbleby,Visual Effects,0,Visual Effects
157662,Steve Jones,Unit Publicist,2,Crew
544384,Rupert Ryle-Hodges,Third Assistant Director,0,Directing
1104248,Jane Wildgoose,Costume Design,1,Costume & Make-Up
1188576,Jocelyn James,Art Direction,0,Art
1412032,John Ireland,Sound Effects Editor,2,Sound
1629958,Christopher Webster,Executive Producer,0,Production
1636421,Cliff Wallace,Makeup Effects,0,Crew
1689555,Ene Watts,Script Supervisor,0,Directing
1767888,Clare St. John,Production Coordinator,0,Production
1783304,Geoffrey Portass,Makeup Supervisor,0,Costume & Make-Up
1859104,Dave Keen,Makeup Effects,0,Crew
1859106,William Petty,Makeup Effects,0,Crew
1859108,Simon Sayce,Makeup Effects,0,Crew
1859110,Ron Allett,Property Master,0,Art
1859136,Colin Lovering,Painter,0,Art
1859140,Clive Osborne,Boom Operator,0,Sound
1859145,Ray Wardley,Electrician,0,Lighting
1859148,Roy Birchley,First Assistant Editor,0,Editing
1859260,Roy Puddefoot,Makeup Effects,0,Crew
1859263,Jason Reed,Makeup Effects,0,Crew
1859264,Ian Rolph,Makeup Effects,0,Crew
1859265,Jim Sandys,Makeup Effects,0,Crew
1859266,Sally Sutton,Makeup Artist,0,Costume & Make-Up
1859267,Waldo Roeg,Second Assistant Director,0,Directing
1859268,John Potter,Carpenter,0,Crew
1859269,Dave Chagouri,Makeup Effects,0,Crew
1859270,Nick Xypnitos,Animation,0,Visual Effects
1859271,Andrew C. Hebden,Electrician,0,Lighting
1859272,Kelly K. Learman,Casting Assistant,0,Production
1859274,Jane Studd,Location Manager,0,Production
1859275,Paul Francis Witt,Conductor,0,Sound
1859276,Anne Atkins Young,Music Supervisor,0,Sound
1859277,Kathy Sinclair,Stand In,0,Crew
1494299,Cami Nemanich,Costume Design,0,Costume & Make-Up
1779166,Mitchell Crisp,Production Design,0,Art
63265,Steven Butensky,Producer,2,Production
63264,Bill Berry,Line Producer,0,Production
63266,Gene Klein,Producer,0,Production
63268,Dave Bartis,Executive Producer,0,Production
63270,Romeo Tirone,Director of Photography,0,Camera
63271,Julia Lee Smith,Art Direction,0,Art
63273,Alysia Raycraft,Costume Design,0,Costume & Make-Up
63274,Martina Buckley,Production Design,1,Art
50651,Takao Okawara,Director,2,Directing
50661,Shogo Tomiyama,Producer,0,Production
66156,Hiroshi Kashiwabara,Screenplay,0,Writing
66157,Takayuki Hattori,Music,0,Sound
66158,Katsuhiro Kato,Director of Photography,0,Camera
66159,Yoshiyuki Okuhara,Editor,0,Editing
1812,Michelle Williams,Executive Producer,1,Production
30614,Ryan Gosling,Executive Producer,2,Production
53071,Doug Dey,Executive Producer,0,Production
73991,Jack Lechner,Executive Producer,2,Production
549018,Cami Delavigne,Screenplay,0,Writing
964570,Grizzly Bear,Original Music Composer,0,Sound
969855,Scott Osman,Executive Producer,2,Production
1117290,Joey Curtis,Screenplay,0,Writing
1117292,Rena Ronson,Executive Producer,0,Production
1193630,Davi Russo,Still Photographer,0,Camera
7426,Duncan Tucker,Screenplay,0,Writing
7433,Linda Moran,Producer,1,Production
7438,Eve Battaglia,Casting,1,Production
7442,Elinyisia Mosha,Production Manager,0,Production
61126,Tim Mirkovich,Editor,0,Editing
937168,Morris Paulson,Producer,2,Production
1039869,Terri Prescott,Costume Design,0,Costume & Make-Up
1070135,Steven Utt,Sound Recordist,0,Crew
1313440,Andrei Stefanescu,Set Decoration,0,Art
1346959,Sorina Dumitru,Location Manager,0,Production
1411873,Alexander Pugh,Sound Effects Editor,0,Sound
1411874,Brian S.M. Wroth,Dialogue Editor,2,Editing
1423365,Brett Detar,Music,0,Sound
1423366,Ben Romans,Music,0,Sound
1423368,Tony DeMille,Production Design,0,Art
1423371,Leigh Hudgens,Makeup Artist,0,Costume & Make-Up
1423373,Alex Noble,Makeup Artist,0,Costume & Make-Up
1423375,Mihai Toderiuc,Production Manager,0,Production
1423378,Suzanne Houchin,Still Photographer,0,Camera
1423380,Doru Andreescu,Gaffer,0,Lighting
1423383,Andrei Sendrea,Transportation Coordinator,0,Crew
1423384,Rachel Tanenbaum,Studio Teachers,0,Crew
1423385,Robin Melville,Location Manager,0,Production
16119,Charles Napier,Associate Producer,2,Production
4590,Russ Meyer,Director,0,Directing
4680,Eve Meyer,Associate Producer,0,Production
9798,Arthur Lonergan,Art Direction,2,Art
9800,Norman A. Cook,Unit Production Manager,0,Production
19104,Dann Cahn,Editor,0,Editing
32779,Stu Phillips,Original Music Composer,0,Sound
41694,Roger Ebert,Screenplay,2,Writing
45109,Dick Wormell,Editor,0,Editing
91235,David Hall,Assistant Director,0,Directing
91236,Greg C. Jensen,Special Effects,0,Crew
195981,Larry Holt,Stunts,0,Crew
1679184,Red Hershon,Associate Producer,0,Production
1679185,David Hayes,Costume Design,0,Costume & Make-Up
1679186,C.E. Dismukes,Assistant Director,0,Directing
1679187,Don Minkler,Sound,0,Sound
12279,Leo Tover,Director of Photography,2,Camera
14651,Alfred Bruzlin,Sound,0,Sound
20371,Robert Buckner,Screenplay,2,Writing
26174,Mary Wills,Costume Design,0,Costume & Make-Up
26176,Helen Turpin,Hairstylist,0,Costume & Make-Up
34362,Fay Babcock,Set Decoration,0,Art
89216,Robert D. Webb,Director,2,Directing
103925,Maurice Geraghty,Story,2,Writing
123014,Stanley Hough,Assistant Director,0,Directing
19015,Laurie Lennard,Producer,0,Production
69246,Robert Richman,Director of Photography,0,Camera
1076154,John Stewart,Assistant Director,0,Directing
1431571,Daniel Nielsen,Music,0,Sound
4357,Harry Brown,Screenplay,2,Writing
26026,Victor Young,Music,2,Sound
34077,Reggie Lanning,Director of Photography,0,Camera
93905,Allan Dwan,Director,2,Directing
53392,Michael Cohl,Producer,2,Production
53395,David Tedeschi,Editor,2,Editing
86500,Nicolás López,Producer,2,Production
118369,Ernesto Díaz Espinoza,Editor,0,Editing
236211,Guillermo Amoedo,Screenplay,0,Writing
557303,Aaron Burns,Second Unit Cinematographer,2,Crew
1049546,Miguel Asensio,Producer,2,Production
1049547,Manuel Riveiro,Original Music Composer,0,Sound
1049548,Antonio Quercia,Director of Photography,0,Camera
1056187,Mauricio Castañeda,Foley,0,Sound
1056188,Martin Seltzer,Sound Re-Recording Mixer,0,Sound
1142399,Veronica Mulero,Script Supervisor,1,Directing
1207547,Nicholas Tong,Art Direction,0,Art
1207548,Armann Ortega,Set Decoration,0,Art
1207549,Elisa Hormazábal,Costume Design,0,Costume & Make-Up
1287868,Ozzy Alvarez,Makeup Effects,0,Crew
1316449,Kama K. Royz,Costume Design,0,Costume & Make-Up
1317890,Hoyt David Morgan,Executive Producer,0,Production
1407619,Karen Cruces,ADR & Dubbing,0,Sound
1407620,Mauricio López,Sound Effects Editor,0,Sound
1441139,Gustavo Sánchez,Associate Producer,0,Production
1477027,Chechu Graf,Camera Operator,0,Camera
1510551,Felipe Figueroa,Hairstylist,0,Costume & Make-Up
1510552,Rodrigo Rojas Echaiz,Visual Effects Supervisor,0,Visual Effects
1510554,Marichi Palacios,Production Design,0,Art
1519660,Michael Romero,Co-Producer,0,Production
1519661,Michael Joe,Executive Producer,0,Production
1571126,Fernando Alé,Art Direction,0,Art
1571127,Gabriela Sobarzo,Script Supervisor,0,Directing
1571128,Wernher Schurmann,Stunt Coordinator,0,Crew
1571129,Mauricio Molina,Sound Re-Recording Mixer,0,Sound
1571130,Manuel Farias,Hairstylist,0,Costume & Make-Up
1571131,Cristián Barraza,Makeup Artist,0,Costume & Make-Up
1571132,Paul Bichón,Makeup Artist,0,Costume & Make-Up
1714325,Miguel Asensio Llamas,Line Producer,2,Production
1714331,Pablo Atienza,First Assistant Director,2,Directing
1714332,Soledad Andrade,Boom Operator,0,Sound
1714334,Sokio,Music Editor,0,Sound
1879693,Paola Zoccola,Production Design,0,Art
1879694,Harry Ryan,Boom Operator,0,Sound
1879697,Lavinia Zetina,Production Controller,0,Crew
75108,Brian Fawcett,Director of Photography,0,Camera
937592,Meltem Baytok Topalakci,Foley,0,Sound
1028241,Dounia Sichov,Editor,0,Editing
1159587,Holly Waddington,Costume Design,0,Costume & Make-Up
1389687,Stephen Goldsmith,Foley,0,Sound
1521130,Andrew Steggall,Director,0,Directing
1559450,Alex Murray,Visual Effects,0,Visual Effects
1568244,Pietro Greppi,Producer,0,Production
1572412,Stephanie Lynne Smith,Makeup Designer,0,Costume & Make-Up
1599478,Tom Drew,Sound Designer,0,Sound
1620303,Cora Palfrey,Producer,0,Production
1620304,Guillaume Tobo,Producer,0,Production
1620305,Jools Scott,Music,0,Sound
1620306,Marie-Camille Riff-Sbrugnera,Set Decoration,0,Art
1620307,Gordon McCaughley,Script Supervisor,0,Directing
1620308,Valérie Gasse,Casting Associate,0,Production
1620314,Ben Plant,First Assistant Camera,0,Camera
1620315,Johann Jolivet,Steadicam Operator,0,Camera
1620316,Beniamino Barrese,Still Photographer,0,Camera
1620317,Sergio Cesari,Underwater Camera,0,Camera
1620318,Sebastian Lamb,Gaffer,0,Lighting
1620320,Neil Blackman,Gaffer,0,Lighting
1620323,Michael Sinden,Sound Recordist,0,Crew
1620325,Rob Price,Foley,0,Sound
1620326,Vincent Watts,Sound Re-Recording Mixer,0,Sound
1620327,Pauline Reichenbach,Property Master,0,Crew
19660,Lisa Bromwell,Editor,1,Editing
102332,John Mott,Production Design,0,Art
168330,Ben Lewin,Director,2,Directing
1067233,Judi Levine,Producer,1,Production
1143244,Justine Seymour,Costume Design,1,Costume & Make-Up
1333161,Sofia Jimenez,Set Decoration,0,Art
95687,Robert Kenner,Director,2,Directing
567267,Elise Pearlstein,Writer,0,Writing
1495597,Kim Roberts,Writer,0,Writing
930212,Jon Erwin ,Director,0,Directing
930213,Cecil Stokes,Writer,2,Writing
158455,Jennifer Lee,Producer,1,Production
303056,Craig Johnson,Director,2,Directing
1011204,Stephanie Langhoff,Producer,1,Production
56369,Antonio Campos,Producer,0,Production
139141,Micah Bloomberg,Production Sound Mixer,0,Sound
142275,Melody C. Roscher,Line Producer,0,Production
527607,Sean Durkin,Director,2,Directing
980761,Matt Palmieri,Executive Producer,2,Production
983638,Randi Glass,Casting,2,Production
983884,David Tabbert,Costume Design,2,Costume & Make-Up
984103,Zachary Stuart-Pontier,Editor,2,Editing
984513,Saunder Jurriaans,Original Music Composer,2,Sound
1180074,Josh Mond,Producer,0,Production
1208226,Danny Bensi,Original Music Composer,0,Sound
1298746,Andrew Corkin,Co-Producer,0,Production
1339963,Zorinah Juan,Script Supervisor,0,Directing
1355491,Saemi Kim,Executive Producer,0,Production
1405356,Matt Snedecor,Sound Effects Editor,0,Sound
1554054,Chris Maybach,Producer,0,Production
1554055,Patrick Cunningham,Producer,0,Production
1554056,Drew Innis,Still Photographer,0,Camera
1554061,Alexander Schepsman,Executive Producer,0,Production
1554063,Saerom Kim,Executive Producer,0,Production
213001,Jenny Slate,Executive Producer,1,Production
569547,Ramsey Scott,Set Decoration,0,Art
1023141,Brent Stiefel,Executive Producer,0,Production
1149912,Sara K. White,Production Design,0,Art
1284099,Gillian Robespierre,Screenplay,1,Writing
1394652,Chris Teague,Director of Photography,0,Camera
1394653,Casey Brooks,Editor,0,Editing
1394654,Chris Bordeaux,Original Music Composer,0,Sound
1394655,Evren Catlin,Costume Design,0,Costume & Make-Up
1394656,Karen Maine,Story,0,Writing
1394657,Elisabeth Holm,Producer,0,Production
1397719,Stefan Nowicki,Executive Producer,0,Production
1397721,Sophie Vickers,Executive Producer,0,Production
1528016,Bridget Rafferty,Art Direction,1,Art
1528017,Yuri Yee,Assistant Costume Designer,0,Costume & Make-Up
1528018,Lucy Munger,Script Supervisor,0,Directing
1528019,Christine Hooghuis,Makeup Department Head,0,Costume & Make-Up
64131,Courtney Hunt,Screenplay,1,Writing
67355,Heather Rae,Producer,1,Production
1174729,Chip Hourihan,Producer,0,Production
1193631,Brian Rzepka,Art Direction,0,Art
1193633,Charles S. Cohen,Executive Producer,0,Production
1193634,Donald Harwood,Executive Producer,0,Production
1193635,Shahzad Ismaily,Original Music Composer,0,Sound
1193636,Jory Sutton,Still Photographer,0,Camera
228643,Morgan Neville,Director,2,Directing
1407222,Alex Panagakis,Unit Publicist,0,Crew
74589,Chris Paine,Director,0,Directing
1348796,Julianne Kelley,Music,0,Sound
58683,Jason R. Savage,Producer,0,Production
58684,Ronnie Truss,Producer,0,Production
58685,Mark Wooding,Producer,0,Production
58686,Adam Janeiro,Director of Photography,0,Camera
58687,Scott J. Gill,Editor,2,Editing
58688,Donald Milne,Editor,0,Editing
127463,Joe R. Lansdale,Story,0,Writing
961497,Daniel Vecchione,Production Design,2,Art
82286,Marc Levin,Director,2,Directing
114925,Richard Dutcher,Director,2,Directing
146970,Javed Siddiqui,Writer,2,Writing
224751,Khalid Mohammed,Director,0,Directing
55633,Kenny Gioseffi,Director of Photography,0,Camera
55634,Paul Robb,Original Music Composer,0,Sound
90758,John Carchietta,Boom Operator,2,Sound
1193602,Gia Coppola,Director,0,Directing
1372045,Sebastian Pardo,Producer,0,Production
1385904,Autumn Durald,Director of Photography,0,Camera
1385905,Leo Scott,Editor,0,Editing
1385906,Adriana Rotaru,Producer,0,Production
1423006,Sara Jamieson,Production Design,0,Art
1569087,Amanda Beggs,Sound Mixer,0,Sound
1612485,Natalie Ziering,Set Decoration,0,Art
1612486,Stephanie Ann Rose,Script Supervisor,0,Directing
1612487,Dori Hana Scherer,Art Direction,0,Art
91602,Scandar Copti,Writer,0,Writing
91603,Yaron Shani,Writer,0,Writing
55046,Etgar Keret,Story,0,Writing
74272,Goran Dukic,Director,2,Directing
1044042,Charles Arthur Berg,Line Producer,2,Production
1090303,Erica Nicotra,Costume Design,1,Costume & Make-Up
1346110,Mikal P. Lazarev,Producer,0,Production
1513800,Jonathan Alberts,Editor,0,Editing
1513802,Chapin Wilson,Co-Producer,0,Production
45459,Mike Cahill,Screenplay,2,Writing
53072,Hunter Gray,Producer,0,Production
88832,Kyle Rankin,Director,2,Directing
150208,Jeff Balis,Producer,0,Production
998842,Efram Potelle,Director,0,Directing
1420608,Erica Beeney,Writer,0,Writing
40414,Henrik Garnov,Sound Editor,0,Sound
53296,Joshua Oppenheimer,Director,2,Directing
54901,André Singer,Executive Producer,2,Production
98071,Lars Skree,Director of Photography,2,Camera
563328,Erik Andersson,Editor,0,Editing
575128,Gunn Tove Grønsberg,Sound Editor,0,Sound
1037275,Torstein Grude,Executive Producer,0,Production
1349420,Christine Cynn,Director,0,Directing
1349423,Maria Kristensen,Post-Production Manager,0,Crew
1349424,Anne Köhncke,Producer,0,Production
1349425,Lizzy Ratner,Associate Producer,0,Production
1349426,Signe Byrge Sørensen,Producer,0,Production
1349427,Joram ten Brink,Executive Producer,0,Production
1349428,Bjarte Mørner Tveit,Executive Producer,0,Production
1349429,Michael Uwemedimo,Producer,0,Production
1349430,Carlos Arango De Montis,Director of Photography,0,Camera
1349431,Charlotte Munch Bengtsen,Editor,0,Editing
1349432,Ariadna Fatjó-Vilas,Editor,0,Editing
1349433,Mariko Montpetit,Editor,0,Editing
1349434,Heidi Elise Christensen,Post-Production Manager,0,Crew
1349435,Helga Høegh-Krohn,Post-Production Manager,0,Crew
1349436,Elin Øyen Vister,Sound Designer,0,Sound
1349437,Christopher Berge Hove,Visual Effects,0,Visual Effects
1349438,Tom Christer Lilletvedt,Visual Effects,0,Visual Effects
1710652,Anonymous,Director,0,Directing
41533,Ivor Guest,Original Music Composer,0,Sound
60007,Sloane Klevin,Editor,1,Editing
240662,Greg Andracke,Director of Photography,0,Camera
94816,Mark Monroe,Screenplay,2,Writing
150347,John Dower,Director,2,Directing
1867383,Rohit Jagessar,Director,0,Directing
960650,David Donaldson,Original Music Composer,2,Sound
1073734,Plan 9,Original Music Composer,0,Sound
1182832,Anthony Powell,Director,0,Directing
1182833,Christine Powell,Second Unit,0,Crew
1182835,Simon Price,Editor,0,Editing
1361390,Janet Roddick,Original Music Composer,0,Sound
1362147,Steve Roche,Original Music Composer,0,Sound
1445390,Anthony Biello,Executive Producer,0,Production
1445391,Lucas Law,Associate Producer,0,Production
74146,Robert Muratore,Director of Photography,2,Camera
110643,Jill Wilfert,Executive Producer,0,Production
129921,Kief Davidson,Director,2,Directing
240740,Daniel Junge,Director,2,Directing
1038922,Justin Moore-Lewy,Producer,2,Production
1074667,Davis Coombe,Co-Producer,2,Production
1095418,Ryan Egan,Associate Producer,0,Production
1265842,Inbal B. Lessner,Editor,0,Editing
1374902,John Jennings Boyd,Original Music Composer,0,Sound
1495696,Brendan Kiernan,Producer,0,Production
1495697,Chris Brown,Producer,0,Production
1495698,Molly Tait,Co-Producer,0,Production
1495699,Chelsea Matter,Co-Producer,0,Production
1495700,Jim Packer,Executive Producer,0,Production
1495701,Andrew Oppenheimer,Associate Producer,0,Production
1495702,Tiffany Hauck,Editor,0,Editing
1495703,Chad Herschberger,Editor,0,Editing
1495704,Darrin Roberts,Editor,0,Editing
126152,Jason Brandt,Original Music Composer,2,Sound
973712,Daniel Backman,Writer,2,Writing
1016502,Steve Nave,Casting,0,Production
1023720,Johnny Remo,Director,0,Directing
1153841,Michael Archacki,Supervising Sound Editor,2,Sound
1357339,Peter Mullen,Sound Designer,0,Sound
1816440,Vahe Douglas,Editor,0,Editing
1816446,Allison Veilleux,Production Design,0,Art
1816447,Erika Viereck,Costume Design,0,Costume & Make-Up
1816449,David Farnsworth,Sound Editor,0,Sound
126763,Vivek Agnihotri,Director,0,Directing
101542,Ti West,Screenplay,2,Writing
1025921,Eliot Rockett,Cinematography,0,Crew
1401939,Malik B. Ali,Executive Producer,0,Production
550681,Nick Tomnay,Screenplay,2,Writing
1071857,James Clauer,Set Decoration,0,Art
1467574,Ellen Bronfman,Producer,0,Production
1467576,Jonathan Cohen,Producer,0,Production
137392,Nickolas Perry,Writer,2,Writing
1467299,Rafi Stephan,Co-Producer,0,Production
1730749,Stan Ridgway,Music,0,Sound
1733373,Steve Sagi Adirim,Associate Producer,0,Production
1733376,Noel Ashman,Associate Producer,0,Production
1733383,Rodney Omanoff,Producer,0,Production
1733387,Chris Smith,Associate Producer,2,Production
1733392,Roman Stavchansky,Associate Producer,0,Production
1733394,Richard Super,Associate Producer,0,Production
1733397,Craig A. Colton,Editor,0,Editing
158480,Dan Zukovic,Director,2,Directing
939176,Becky Smith,Director,0,Directing
103031,Eric Nicholas,Director,0,Directing
101810,Benjamin Dickinson,Director,2,Directing
1043234,Cameron Brodie,Executive Producer,0,Production
1168691,Craig Shilowich,Producer,0,Production
1290981,Andrew Hasse,Editor,0,Editing
1388962,Adam Newport-Berra,Director of Photography,2,Camera
1410849,Mark De Pace,Producer,0,Production
1458713,Megan Brooks,Editor,0,Editing
1591486,Gina Correll Aglietti,Costume Design,0,Costume & Make-Up
1591487,Aidan Sleeper,Line Producer,0,Production
1591488,Alexandra Byer,Unit Production Manager,0,Production
1591490,Dražen Bošnjak,Original Music Composer,2,Sound
1591493,John Furgason,Production Design,0,Art
1591494,Emily Wiedemann,Executive Producer,0,Production
1591495,Greg Stewart,Executive Producer,2,Production
1591496,Zachary Mortensen,Producer,0,Production
75919,Hal Haberman,Director,0,Directing
428938,Anna Lorenzo,Screenplay,1,Writing
987025,Paula Goldberg,Screenplay,1,Writing
11805,Frank Whaley,Director,2,Directing
1178529,Jonathan Marc Sherman,Writer,0,Writing
50559,Natalia López,Editor,0,Editing
56375,Amat Escalante,Director,0,Directing
967253,Lorenzo Hagerman,Director of Photography,2,Camera
1154340,Inti Aldasoro,Assistant Director,0,Directing
1307931,Gabriel Reyes,Screenplay,0,Writing
84515,Katherine Brooks,Director,1,Directing
1184765,Olivia Bohnhoff,Additional Writing,0,Crew
1184766,Karen Klopfenstein,Additional Writing,0,Crew
212,David Cross,Director,2,Directing
92834,Randall Rubin,Director,0,Directing
92835,Randall Rubin,Writer,0,Writing
92836,Jon Schroder,Writer,0,Writing
92837,Jon Schroder,Director,0,Directing
194915,Robert Bennett,Director,0,Directing
1031096,William Garcia,Producer,0,Production
1031098,Hannah Cooper,Casting,1,Production
1043953,Larry Pizer,Director of Photography,0,Camera
1568861,Bunty Phillips,Makeup Artist,0,Costume & Make-Up
1580159,Matt McCarthy,Sound Editor,0,Sound
1590918,Peggy Gick,Art Direction,0,Art
1590919,Frank Drake,Camera Operator,0,Camera
1590921,Bob Allen,Sound Recordist,2,Crew
1590923,Bobbie Smith,Hairstylist,0,Costume & Make-Up
568822,Mary Pat Kelly,Director,1,Directing
15309,Lori Petty,Director,1,Directing
58563,David Alan Grier,Writer,2,Writing
137972,Michael Dubelko,Producer,0,Production
1467662,Charlie Levi,Director,0,Directing
115627,Kevin Hamedani,Writer,2,Writing
115628,Ramon Isao,Writer,2,Writing
97618,David DeCoteau,Director,2,Directing
63198,Danny Draven,Editor,0,Editing
97859,John Schouweiler,Production Manager,2,Production
128979,Jeffrey Schenck,Producer,2,Production
130832,Billy Jett,Production Design,2,Art
928670,Barbara Kymlicka,Screenplay,0,Writing
995466,Barry Barnholtz,Executive Producer,0,Production
995467,Zelma Kiwi,Executive Producer,0,Production
995468,Maui Holcomb,Sound Designer,0,Sound
1012105,Mikel Rueda,Director,0,Directing
64252,Christoph Silber,Writer,2,Writing
227945,Stefan C. Schaefer,Writer,2,Writing
87360,Michael Taliferro,Director,2,Directing
87361,Sean Alexander Jefferson,Writer,0,Writing
87362,Bryan Anthony Pierre,Writer,0,Writing
1283767,Nathan Hill,Editor,0,Editing
63772,Rolfe Kanefsky,Writer,2,Writing
148739,Hillary Spera,Director of Photography,1,Camera
221944,Katie Aselton,Director,1,Directing
1042452,Ben Lovett,Original Music Composer,2,Sound
1155518,Jacob Vaughan,Editor,0,Editing
1404272,James Abbott,Foley,0,Sound
1404273,R. Zane Rutledge,Visual Effects Supervisor,0,Visual Effects
1404274,Jackie Zbuska,Still Photographer,0,Camera
1404275,Amy Maclean,Still Photographer,0,Camera
1787551,Ben Forman,Sound Editor,0,Sound
139352,Matthew McGuchan,Writer,0,Writing
145045,Robert Heath,Director,0,Directing
1103577,Lee Brazier,Executive Producer,0,Production
1103578,Carlo Dusi,Executive Producer,0,Production
1103579,Chris Hainsworth,Executive Producer,0,Production
1103581,Rupert Jermyn,Producer,0,Production
1103584,Richard Johns,Producer,0,Production
1103586,Richard Pryn,Music,0,Sound
1323351,John Bramble,Production Design,0,Art
1323352,Derek Scriminger,Art Direction,0,Art
1323353,Fabrice Spelta,Art Direction,0,Art
1196522,Jeffrey St. Jules,Director,0,Directing
82101,Robert Hall,Director,0,Directing
1354408,Aaron Drane,Writer,0,Writing
1354409,Aaron Drane,Producer,0,Production
1188585,Kevin King,Director,0,Directing
1188586,Kurt Knight,Writer,0,Writing
1459421,Peter A.T. McQuillan,Associate Producer,0,Production
985146,Jonathan Meyers,Director,2,Directing
6779,Stirling Silliphant,Screenplay,2,Writing
16888,Ralph Nelson,Director,2,Directing
31501,Arthur J. Ornitz,Director of Photography,2,Camera
103040,Daniel Keyes,Novel,0,Writing
136509,Selig J. Seligman,Executive Producer,0,Production
45900,Andreas Weidinger,Original Music Composer,0,Sound
210157,Angelique Midthunder,Casting,0,Production
215726,Liz Marshall,Costume Design,0,Costume & Make-Up
1011000,Gudrun Giddings,Executive Producer,1,Production
1191051,Blair Erickson,Director,0,Directing
1279046,Corey Moosa,Producer,0,Production
1279047,Stephanie Riggs,Producer,0,Production
1279048,Sean Akers,Producer,0,Production
1283875,Alex Gianopoulos,Location Manager,0,Production
1287346,Daniel J. Healy,Story,0,Writing
1287347,John Pinckard,Executive Producer,0,Production
1287348,Ben Samuels,Executive Producer,0,Production
1287349,Marcus Schöfer,Executive Producer,0,Production
1287350,Jeremy Obertone,Director of Photography,0,Camera
1287351,Jacques Gravett,Editor,0,Editing
1287352,Eric Morrell,Art Direction,0,Art
1335375,Edward A. Duran,Stunt Coordinator,0,Crew
1402946,Copper Perry,Makeup Department Head,0,Costume & Make-Up
1402948,Sean O'Donnell,Property Master,0,Crew
1402949,Rudi Rossiter,Leadman,0,Art
1402950,Gordon T. Wittmann,Visual Effects Producer,0,Visual Effects
1402952,Erik Bright,Unit Publicist,0,Crew
22070,Chanida Trueblood,Set Decoration,0,Art
941427,Armando Gutiérrez,Associate Producer,2,Production
1292074,Clint Nitkiewicz Hernandez,Visual Effects,0,Visual Effects
1314579,Adam Lichtenstein,Editor,0,Editing
1362475,Patrice Lucien Cochet,Director of Photography,2,Camera
1493979,Lauren Avinoam,Producer,0,Production
1493981,Nicolas Emiliani,Producer,0,Production
1493982,Lauren Hogarth,Producer,0,Production
1493983,Jon Ehrlich,Music,0,Sound
76462,Richard Schenkman,Director,2,Directing
104784,Caytha Jentis,Writer,0,Writing
1341629,Sanjay Rawal,Director,0,Directing
